[1] ['1', '1', '7'] -> 7 / (1 + 1) mod 41
[437] ['8', '22', '32'] -> (22 + 8) / 32 mod 41
[438] ['8', '22', '34'] -> (22 / 34) - 8 mod 41
[439] ['8', '22', '40'] -> (40 / 8) - 22 mod 41
[440] ['8', '23', '23'] -> (8 - 23) * 23 mod 41
[441] ['8', '23', '26'] -> (26 - 23) * 8 mod 41
[442] ['8', '23', '27'] -> (27 - 8) / 23 mod 41
[443] ['8', '23', '30'] -> (8 - 30) / 23 mod 41
[444] ['8', '23', '31'] -> (23 * 31) + 8 mod 41
[445] ['8', '23', '38'] -> 23 / (38 - 8) mod 41
[446] ['1', '2', '35'] -> (1 - 35) / 2 mod 41
[447] ['1', '16', '36'] -> (1 / 36) + 16 mod 41
[448] ['8', '23', '40'] -> (40 / 23) + 8 mod 41
[449] ['8', '24', '35'] -> (35 + 8) / 24 mod 41
[450] ['8', '25', '26'] -> (25 / 8) + 26 mod 41
[451] ['8', '25', '31'] -> (31 / 25) + 8 mod 41
[452] ['8', '25', '37'] -> (8 / 25) - 37 mod 41
[453] ['8', '26', '26'] -> (8 - 26) * 26 mod 41
[454] ['8', '26', '27'] -> 27 - (26 * 8) mod 41
[455] ['8', '26', '33'] -> 26 / (33 - 8) mod 41
[456] ['8', '27', '27'] -> (27 * 27) - 8 mod 41
[457] ['8', '27', '29'] -> 27 / (29 + 8) mod 41
[458] ['1', '17', '29'] -> 1 / (29 - 17) mod 41
[459] ['8', '27', '37'] -> (27 + 8) * 37 mod 41
[460] ['8', '27', '38'] -> (27 / 38) - 8 mod 41
[461] ['8', '28', '28'] -> (28 + 8) * 28 mod 41
[462] ['8', '28', '31'] -> (31 - 28) * 8 mod 41
[463] ['8', '28', '32'] -> 28 - (32 / 8) mod 41
[464] ['8', '28', '33'] -> (8 - 33) / 28 mod 41
[465] ['8', '28', '34'] -> (28 - 8) * 34 mod 41
[466] ['8', '28', '39'] -> (8 / 39) + 28 mod 41
[467] ['8', '29', '29'] -> 29 / (8 - 29) mod 41
[468] ['8', '29', '31'] -> (31 + 8) * 29 mod 41
[469] ['1', '17', '30'] -> 1 - (17 * 30) mod 41
[470] ['8', '29', '36'] -> (29 / 8) - 36 mod 41
[471] ['8', '30', '30'] -> (30 * 8) + 30 mod 41
[472] ['8', '30', '35'] -> 8 - (30 * 35) mod 41
[473] ['8', '30', '38'] -> 38 - (30 / 8) mod 41
[474] ['8', '31', '36'] -> 31 / (36 + 8) mod 41
[475] ['8', '31', '37'] -> 8 - (37 / 31) mod 41
[476] ['8', '31', '38'] -> (31 + 38) / 8 mod 41
[477] ['8', '31', '39'] -> (39 + 8) / 31 mod 41
[478] ['8', '32', '37'] -> (32 + 37) / 8 mod 41
[479] ['8', '33', '39'] -> (33 * 39) + 8 mod 41
[480] ['1', '17', '38'] -> (1 + 38) / 17 mod 41
[481] ['8', '34', '35'] -> (34 + 35) / 8 mod 41
[482] ['8', '35', '35'] -> (35 / 8) + 35 mod 41
[483] ['8', '37', '39'] -> (37 - 8) * 39 mod 41
[484] ['8', '38', '38'] -> 38 / (38 + 8) mod 41
[485] ['8', '39', '40'] -> (39 * 8) + 40 mod 41
[486] ['9', '9', '10'] -> (10 / 9) - 9 mod 41
[487] ['9', '9', '11'] -> (9 + 9) / 11 mod 41
[488] ['9', '9', '15'] -> (9 + 9) * 15 mod 41
[489] ['9', '9', '16'] -> (9 * 9) - 16 mod 41
[490] ['9', '9', '18'] -> (9 / 9) - 18 mod 41
[491] ['1', '18', '20'] -> (1 - 20) / 18 mod 41
[492] ['9', '9', '21'] -> (21 + 9) * 9 mod 41
[493] ['9', '9', '22'] -> 22 / (9 + 9) mod 41
[494] ['9', '9', '31'] -> (31 * 9) - 9 mod 41
[495] ['9', '10', '15'] -> (9 - 15) / 10 mod 41
[496] ['9', '10', '20'] -> (10 + 20) * 9 mod 41
[497] ['9', '10', '26'] -> (26 + 9) / 10 mod 41
[498] ['9', '11', '13'] -> (13 * 9) - 11 mod 41
[499] ['9', '11', '14'] -> (11 / 14) - 9 mod 41
[500] ['9', '11', '17'] -> (9 - 11) / 17 mod 41
[501] ['9', '11', '20'] -> (11 * 20) + 9 mod 41
[502] ['1', '18', '21'] -> (1 + 21) / 18 mod 41
[503] ['9', '11', '23'] -> (23 + 9) * 11 mod 41
[504] ['9', '11', '24'] -> (11 - 9) / 24 mod 41
[505] ['9', '11', '27'] -> (27 - 9) / 11 mod 41
[506] ['9', '11', '28'] -> (28 / 9) - 11 mod 41
[507] ['9', '11', '32'] -> (9 - 32) / 11 mod 41
[508] ['9', '11', '36'] -> 36 - (9 / 11) mod 41
[509] ['9', '12', '12'] -> 12 / (12 + 9) mod 41
[510] ['9', '12', '19'] -> (12 / 19) - 9 mod 41
[511] ['9', '12', '28'] -> (9 / 12) - 28 mod 41
[512] ['9', '12', '29'] -> 12 / (9 - 29) mod 41
[513] ['1', '18', '25'] -> (1 + 18) * 25 mod 41
[514] ['9', '12', '34'] -> (34 + 9) * 12 mod 41
[515] ['9', '12', '35'] -> 35 - (9 / 12) mod 41
[516] ['9', '12', '36'] -> (12 - 9) / 36 mod 41
[517] ['9', '12', '37'] -> (37 / 9) - 12 mod 41
[518] ['9', '12', '40'] -> (12 + 40) / 9 mod 41
[519] ['9', '13', '19'] -> (19 / 13) - 9 mod 41
[520] ['9', '13', '23'] -> (13 / 9) - 23 mod 41
[521] ['9', '13', '25'] -> (9 - 25) / 13 mod 41
[522] ['9', '13', '27'] -> 27 / (9 - 13) mod 41
[523] ['9', '13', '29'] -> 13 - (9 / 29) mod 41
[524] ['1', '18', '27'] -> (1 - 27) * 18 mod 41
[525] ['9', '13', '35'] -> (9 - 13) * 35 mod 41
[526] ['9', '14', '14'] -> (14 / 9) - 14 mod 41
[527] ['9', '14', '16'] -> (14 + 16) * 9 mod 41
[528] ['9', '14', '20'] -> (14 * 9) - 20 mod 41
[529] ['9', '14', '26'] -> (14 + 9) * 26 mod 41
[530] ['9', '14', '28'] -> (9 - 14) * 28 mod 41
[531] ['9', '14', '30'] -> (14 + 9) / 30 mod 41
[532] ['9', '15', '15'] -> (15 + 15) * 9 mod 41
[533] ['9', '15', '16'] -> (9 / 16) - 15 mod 41
[534] ['9', '15', '25'] -> 15 / (25 - 9) mod 41
[535] ['1', '18', '30'] -> 1 / (30 - 18) mod 41
[536] ['9', '15', '27'] -> (27 - 9) * 15 mod 41
[537] ['9', '15', '29'] -> (15 * 9) - 29 mod 41
[538] ['9', '15', '31'] -> (15 - 9) / 31 mod 41
[539] ['9', '15', '32'] -> (9 - 32) * 15 mod 41
[540] ['9', '15', '35'] -> (15 * 35) - 9 mod 41
[541] ['9', '16', '21'] -> (16 - 9) * 21 mod 41
[542] ['9', '16', '28'] -> (9 - 28) * 16 mod 41
[543] ['9', '16', '38'] -> (16 * 9) - 38 mod 41
[544] ['9', '17', '27'] -> (9 - 17) / 27 mod 41
[545] ['9', '17', '30'] -> (30 + 9) / 17 mod 41
[546] ['1', '18', '33'] -> (1 / 18) - 33 mod 41
[547] ['9', '17', '38'] -> (9 - 17) * 38 mod 41
[548] ['9', '18', '31'] -> (31 - 9) / 18 mod 41
[549] ['9', '18', '32'] -> (32 * 9) - 18 mod 41
[550] ['9', '18', '36'] -> (18 * 36) - 9 mod 41
[551] ['9', '18', '37'] -> (18 + 9) / 37 mod 41
[552] ['9', '18', '39'] -> 18 / (9 - 39) mod 41
[553] ['9', '19', '19'] -> (19 * 19) - 9 mod 41
[554] ['9', '19', '23'] -> (23 * 9) - 19 mod 41
[555] ['9', '19', '24'] -> (19 * 9) - 24 mod 41
[556] ['9', '19', '32'] -> 19 / (32 - 9) mod 41
[557] ['1', '2', '38'] -> (1 / 2) - 38 mod 41
[558] ['1', '18', '37'] -> 1 - (37 / 18) mod 41
[559] ['9', '19', '33'] -> (19 + 33) / 9 mod 41
[560] ['9', '19', '35'] -> 35 / (19 - 9) mod 41
[561] ['9', '19', '36'] -> (19 + 9) * 36 mod 41
[562] ['9', '19', '38'] -> (19 - 9) / 38 mod 41
[563] ['9', '20', '20'] -> (20 + 9) / 20 mod 41
[564] ['9', '20', '21'] -> (9 - 21) / 20 mod 41
[565] ['9', '20', '23'] -> 23 / (9 - 20) mod 41
[566] ['9', '20', '25'] -> (25 + 9) * 20 mod 41
[567] ['9', '20', '27'] -> (27 / 9) - 20 mod 41
[568] ['9', '20', '38'] -> (38 - 9) / 20 mod 41
[569] ['1', '18', '39'] -> 39 / (18 - 1) mod 41
[570] ['9', '20', '39'] -> (20 + 9) * 39 mod 41
[571] ['9', '21', '21'] -> (21 - 9) / 21 mod 41
[572] ['9', '21', '25'] -> (21 * 25) - 9 mod 41
[573] ['9', '21', '30'] -> (21 * 30) + 9 mod 41
[574] ['9', '21', '31'] -> (21 + 31) / 9 mod 41
[575] ['9', '21', '37'] -> (37 / 21) - 9 mod 41
[576] ['9', '22', '22'] -> (22 * 22) - 9 mod 41
[577] ['9', '22', '24'] -> (22 / 9) - 24 mod 41
[578] ['9', '22', '28'] -> (22 / 28) - 9 mod 41
[579] ['9', '22', '29'] -> (29 / 22) - 9 mod 41
[580] ['1', '19', '19'] -> 19 / (1 - 19) mod 41
[581] ['9', '22', '32'] -> 22 / (9 - 32) mod 41
[582] ['9', '22', '36'] -> (9 - 22) * 36 mod 41
[583] ['9', '23', '30'] -> 30 / (23 + 9) mod 41
[584] ['9', '23', '39'] -> 23 / (39 - 9) mod 41
[585] ['9', '24', '34'] -> (34 + 9) / 24 mod 41
[586] ['9', '25', '27'] -> (25 + 27) / 9 mod 41
[587] ['9', '25', '38'] -> (25 / 9) - 38 mod 41
[588] ['9', '25', '39'] -> (25 + 9) / 39 mod 41
[589] ['9', '26', '26'] -> (26 + 26) / 9 mod 41
[590] ['9', '26', '27'] -> (9 - 27) * 26 mod 41
[591] ['1', '19', '21'] -> (1 / 21) - 19 mod 41
[592] ['9', '26', '29'] -> (26 / 9) - 29 mod 41
[593] ['9', '26', '32'] -> (32 - 9) * 26 mod 41
[594] ['9', '26', '38'] -> (38 / 26) - 9 mod 41
[595] ['9', '27', '37'] -> (27 * 37) + 9 mod 41
[596] ['9', '28', '29'] -> (28 * 29) - 9 mod 41
[597] ['9', '28', '33'] -> 28 - (9 / 33) mod 41
[598] ['9', '28', '35'] -> (28 + 9) * 35 mod 41
[599] ['9', '28', '40'] -> 28 / (40 + 9) mod 41
[600] ['9', '29', '29'] -> 29 / (29 - 9) mod 41
[601] ['9', '29', '33'] -> (29 + 9) * 33 mod 41
[602] ['1', '19', '31'] -> 1 / (31 - 19) mod 41
[603] ['9', '29', '34'] -> (29 - 9) * 34 mod 41
[604] ['9', '30', '32'] -> (32 - 9) / 30 mod 41
[605] ['9', '30', '36'] -> (9 / 30) + 36 mod 41
[606] ['9', '31', '35'] -> 31 / (35 + 9) mod 41
[607] ['9', '31', '40'] -> (31 + 40) * 9 mod 41
[608] ['9', '33', '36'] -> 33 / (36 - 9) mod 41
[609] ['9', '33', '37'] -> (9 - 37) / 33 mod 41
[610] ['9', '34', '39'] -> (34 / 9) - 39 mod 41
[611] ['9', '35', '40'] -> 35 / (9 - 40) mod 41
[612] ['9', '36', '40'] -> (40 / 36) - 9 mod 41
[613] ['1', '19', '38'] -> (19 * 38) - 1 mod 41
[614] ['9', '38', '39'] -> (38 - 9) * 39 mod 41
[615] ['10', '10', '13'] -> 10 / (10 - 13) mod 41
[616] ['10', '10', '16'] -> (10 - 16) / 10 mod 41
[617] ['10', '10', '18'] -> (10 / 10) - 18 mod 41
[618] ['10', '10', '23'] -> (10 / 10) + 23 mod 41
[619] ['10', '10', '26'] -> (10 * 26) + 10 mod 41
[620] ['10', '10', '29'] -> 29 / (10 + 10) mod 41
[621] ['10', '10', '30'] -> (10 / 30) + 10 mod 41
[622] ['10', '10', '34'] -> (10 + 10) * 34 mod 41
[623] ['10', '11', '11'] -> 11 - (10 * 11) mod 41
[624] ['1', '20', '22'] -> 22 - (1 / 20) mod 41
[625] ['10', '11', '15'] -> 11 - (10 / 15) mod 41
[626] ['10', '11', '21'] -> 21 - (11 / 10) mod 41
[627] ['10', '11', '26'] -> (10 / 26) + 11 mod 41
[628] ['10', '11', '28'] -> (28 - 10) / 11 mod 41
[629] ['10', '11', '29'] -> (10 - 11) / 29 mod 41
[630] ['10', '11', '30'] -> (10 * 30) + 11 mod 41
[631] ['10', '11', '31'] -> (31 / 11) + 10 mod 41
[632] ['10', '11', '34'] -> 11 - (34 / 10) mod 41
[633] ['10', '11', '40'] -> 11 / (10 + 40) mod 41
[634] ['10', '12', '12'] -> (12 - 10) * 12 mod 41
[635] ['1', '20', '23'] -> (20 - 1) / 23 mod 41
[636] ['10', '12', '14'] -> (10 * 12) - 14 mod 41
[637] ['10', '12', '16'] -> (10 + 12) * 16 mod 41
[638] ['10', '12', '21'] -> 21 - (10 * 12) mod 41
[639] ['10', '12', '23'] -> (12 + 23) / 10 mod 41
[640] ['10', '12', '24'] -> (12 - 10) / 24 mod 41
[641] ['10', '12', '27'] -> (10 * 12) + 27 mod 41
[642] ['10', '12', '29'] -> (10 - 12) * 29 mod 41
[643] ['10', '12', '35'] -> (10 / 35) + 12 mod 41
[644] ['10', '12', '38'] -> (38 / 10) + 12 mod 41
[645] ['10', '13', '13'] -> 13 - (13 / 10) mod 41
[646] ['1', '20', '25'] -> (20 - 1) * 25 mod 41
[647] ['10', '13', '17'] -> (10 * 13) + 17 mod 41
[648] ['10', '13', '22'] -> (13 + 22) / 10 mod 41
[649] ['10', '13', '24'] -> (10 * 13) - 24 mod 41
[650] ['10', '13', '28'] -> (28 / 10) + 13 mod 41
[651] ['10', '13', '30'] -> (10 + 13) / 30 mod 41
[652] ['10', '13', '33'] -> (10 - 13) * 33 mod 41
[653] ['10', '13', '38'] -> (10 * 38) + 13 mod 41
[654] ['10', '14', '14'] -> 14 / (14 - 10) mod 41
[655] ['10', '14', '17'] -> 10 / (14 - 17) mod 41
[656] ['10', '14', '27'] -> 27 / (10 - 14) mod 41
[657] ['1', '20', '26'] -> (1 / 20) + 26 mod 41
[658] ['10', '15', '20'] -> (15 + 20) / 10 mod 41
[659] ['10', '15', '23'] -> 10 / (15 + 23) mod 41
[660] ['10', '15', '31'] -> (15 * 31) + 10 mod 41
[661] ['10', '15', '35'] -> 15 / (10 - 35) mod 41
[662] ['10', '15', '39'] -> (15 / 10) - 39 mod 41
[663] ['10', '16', '21'] -> 21 / (16 - 10) mod 41
[664] ['10', '16', '29'] -> (10 - 29) * 16 mod 41
[665] ['10', '16', '33'] -> (10 / 16) - 33 mod 41
[666] ['10', '16', '36'] -> (10 - 36) / 16 mod 41
[667] ['10', '16', '37'] -> (10 - 16) * 37 mod 41
[668] ['1', '3', '10'] -> (1 / 3) + 10 mod 41
[669] ['1', '20', '28'] -> (1 + 28) / 20 mod 41
[670] ['10', '16', '40'] -> 40 - (10 / 16) mod 41
[671] ['10', '17', '19'] -> (10 / 19) + 17 mod 41
[672] ['10', '17', '22'] -> 17 - (10 / 22) mod 41
[673] ['10', '17', '27'] -> 27 - (10 / 17) mod 41
[674] ['10', '17', '28'] -> 17 - (10 * 28) mod 41
[675] ['10', '17', '39'] -> (10 - 17) / 39 mod 41
[676] ['10', '18', '33'] -> (10 * 18) - 33 mod 41
[677] ['10', '19', '19'] -> 10 / (19 + 19) mod 41
[678] ['10', '19', '22'] -> 10 / (19 - 22) mod 41
[679] ['10', '19', '24'] -> (10 / 19) - 24 mod 41
[680] ['1', '20', '30'] -> (30 - 1) / 20 mod 41
[681] ['10', '19', '28'] -> 19 / (10 - 28) mod 41
[682] ['10', '19', '35'] -> (35 - 10) * 19 mod 41
[683] ['10', '19', '40'] -> 40 / (10 + 19) mod 41
[684] ['10', '20', '30'] -> (30 / 10) - 20 mod 41
[685] ['10', '20', '32'] -> (10 + 20) / 32 mod 41
[686] ['10', '20', '39'] -> (39 - 10) / 20 mod 41
[687] ['10', '20', '40'] -> (40 / 10) + 20 mod 41
[688] ['10', '21', '25'] -> (10 * 25) - 21 mod 41
[689] ['10', '21', '26'] -> (21 / 10) + 26 mod 41
[690] ['10', '21', '30'] -> (30 / 10) + 21 mod 41
[691] ['1', '20', '31'] -> (1 / 31) + 20 mod 41
[692] ['10', '21', '39'] -> (10 - 39) / 21 mod 41
[693] ['10', '21', '40'] -> (40 / 10) - 21 mod 41
[694] ['10', '22', '23'] -> (22 * 23) + 10 mod 41
[695] ['10', '22', '31'] -> (10 / 22) + 31 mod 41
[696] ['10', '22', '35'] -> (10 - 35) * 22 mod 41
[697] ['10', '22', '40'] -> 40 / (10 - 22) mod 41
[698] ['10', '23', '27'] -> (10 + 23) / 27 mod 41
[699] ['10', '23', '33'] -> (23 - 10) / 33 mod 41
[700] ['10', '23', '34'] -> (23 / 10) + 34 mod 41
[701] ['10', '23', '35'] -> (35 / 23) + 10 mod 41
[702] ['1', '21', '22'] -> (1 / 21) + 22 mod 41
[703] ['10', '23', '38'] -> (10 + 23) * 38 mod 41
[704] ['10', '24', '29'] -> (29 / 10) - 24 mod 41
[705] ['10', '25', '25'] -> (10 - 25) / 25 mod 41
[706] ['10', '25', '29'] -> (29 - 10) * 25 mod 41
[707] ['10', '25', '34'] -> (25 / 34) + 10 mod 41
[708] ['10', '25', '35'] -> (25 * 35) + 10 mod 41
[709] ['10', '25', '36'] -> (36 - 10) / 25 mod 41
[710] ['10', '25', '38'] -> 25 / (10 - 38) mod 41
[711] ['10', '26', '26'] -> 26 / (10 - 26) mod 41
[712] ['10', '26', '30'] -> (10 / 26) - 30 mod 41
[713] ['1', '21', '26'] -> 26 - (1 / 21) mod 41
[714] ['10', '26', '32'] -> (26 - 32) / 10 mod 41
[715] ['10', '26', '35'] -> 26 / (35 - 10) mod 41
[716] ['10', '26', '38'] -> 38 - (10 * 26) mod 41
[717] ['10', '27', '27'] -> 27 / (10 + 27) mod 41
[718] ['10', '27', '29'] -> 27 - (10 * 29) mod 41
[719] ['10', '27', '33'] -> (27 - 33) / 10 mod 41
[720] ['10', '28', '28'] -> (28 / 10) - 28 mod 41
[721] ['10', '28', '30'] -> (10 - 28) / 30 mod 41
[722] ['10', '28', '33'] -> (10 + 28) * 33 mod 41
[723] ['10', '28', '34'] -> (28 - 34) / 10 mod 41
[724] ['1', '21', '27'] -> 21 - (1 / 27) mod 41
[725] ['10', '28', '38'] -> (10 * 38) - 28 mod 41
[726] ['10', '29', '29'] -> (10 + 29) * 29 mod 41
[727] ['10', '29', '33'] -> (29 * 33) + 10 mod 41
[728] ['10', '29', '37'] -> (37 / 29) + 10 mod 41
[729] ['10', '29', '38'] -> (38 / 10) - 29 mod 41
[730] ['10', '30', '30'] -> (10 * 30) - 30 mod 41
[731] ['10', '30', '34'] -> (30 - 10) * 34 mod 41
[732] ['10', '30', '35'] -> (30 - 10) / 35 mod 41
[733] ['10', '30', '40'] -> (10 + 40) * 30 mod 41
[734] ['10', '31', '35'] -> (10 - 31) / 35 mod 41
[735] ['1', '21', '29'] -> 29 / (21 - 1) mod 41
[736] ['10', '31', '40'] -> (10 * 31) - 40 mod 41
[737] ['10', '32', '35'] -> 10 / (32 - 35) mod 41
[738] ['10', '33', '38'] -> (10 - 38) / 33 mod 41
[739] ['10', '33', '39'] -> (33 - 39) / 10 mod 41
[740] ['10', '35', '37'] -> (10 / 37) - 35 mod 41
[741] ['10', '36', '37'] -> (36 / 10) - 37 mod 41
[742] ['10', '36', '40'] -> (36 + 40) / 10 mod 41
[743] ['10', '37', '37'] -> (37 - 10) / 37 mod 41
[744] ['10', '37', '39'] -> (37 + 39) / 10 mod 41
[745] ['10', '38', '38'] -> (38 + 38) / 10 mod 41
[746] ['1', '21', '30'] -> (1 - 30) / 21 mod 41
[747] ['10', '38', '39'] -> (10 * 39) - 38 mod 41
[748] ['10', '38', '40'] -> (40 / 38) + 10 mod 41
[749] ['10', '39', '39'] -> (39 - 10) * 39 mod 41
[750] ['11', '11', '15'] -> (11 * 11) - 15 mod 41
[751] ['11', '11', '22'] -> 22 - (11 * 11) mod 41
[752] ['11', '11', '23'] -> (11 / 11) + 23 mod 41
[753] ['11', '11', '25'] -> 25 - (11 / 11) mod 41
[754] ['11', '11', '26'] -> (11 * 11) + 26 mod 41
[755] ['11', '11', '31'] -> (11 * 31) + 11 mod 41
[756] ['11', '11', '33'] -> (11 * 33) - 11 mod 41
[757] ['1', '21', '31'] -> (1 / 31) - 21 mod 41
[758] ['11', '11', '36'] -> 36 / (11 + 11) mod 41
[759] ['11', '11', '37'] -> 11 - (11 / 37) mod 41
[760] ['11', '12', '12'] -> (12 - 11) / 12 mod 41
[761] ['11', '12', '13'] -> (13 - 11) * 12 mod 41
[762] ['11', '12', '19'] -> 19 / (11 + 12) mod 41
[763] ['11', '12', '27'] -> (27 / 11) - 12 mod 41
[764] ['11', '12', '29'] -> (11 - 12) / 29 mod 41
[765] ['11', '12', '38'] -> 11 / (12 + 38) mod 41
[766] ['11', '12', '39'] -> (12 / 39) - 11 mod 41
[767] ['11', '13', '16'] -> (16 - 11) * 13 mod 41
[768] ['1', '21', '34'] -> (21 - 1) * 34 mod 41
[769] ['11', '13', '17'] -> (11 - 13) / 17 mod 41
[770] ['11', '13', '20'] -> (11 / 13) + 20 mod 41
[771] ['11', '13', '21'] -> (11 / 13) - 21 mod 41
[772] ['11', '13', '24'] -> (13 - 11) / 24 mod 41
[773] ['11', '13', '27'] -> (11 - 27) / 13 mod 41
[774] ['11', '13', '31'] -> (31 - 13) / 11 mod 41
[775] ['11', '13', '32'] -> (13 / 32) - 11 mod 41
[776] ['11', '13', '38'] -> (38 / 11) - 13 mod 41
[777] ['11', '13', '39'] -> (39 / 11) + 13 mod 41
[778] ['11', '14', '15'] -> 14 / (15 - 11) mod 41
[779] ['1', '3', '11'] -> (1 - 11) / 3 mod 41
[780] ['1', '22', '27'] -> 1 - (27 / 22) mod 41
[781] ['11', '14', '16'] -> 16 - (11 / 14) mod 41
[782] ['11', '14', '22'] -> (14 / 11) - 22 mod 41
[783] ['11', '14', '25'] -> (14 / 25) - 11 mod 41
[784] ['11', '14', '26'] -> 26 / (11 + 14) mod 41
[785] ['11', '14', '28'] -> (28 / 11) + 14 mod 41
[786] ['11', '14', '29'] -> 29 - (14 / 11) mod 41
[787] ['11', '14', '31'] -> 31 / (14 - 11) mod 41
[788] ['11', '14', '33'] -> (11 - 14) * 33 mod 41
[789] ['11', '15', '15'] -> (11 / 15) - 15 mod 41
[790] ['11', '15', '16'] -> (15 * 16) - 11 mod 41
[791] ['1', '22', '30'] -> (1 + 22) / 30 mod 41
[792] ['11', '15', '19'] -> (19 / 11) - 15 mod 41
[793] ['11', '15', '22'] -> 22 - (11 / 15) mod 41
[794] ['11', '15', '26'] -> (11 / 15) + 26 mod 41
[795] ['11', '15', '31'] -> (31 / 15) + 11 mod 41
[796] ['11', '15', '36'] -> 15 / (11 - 36) mod 41
[797] ['11', '15', '37'] -> (15 / 11) - 37 mod 41
[798] ['11', '15', '38'] -> (15 - 38) / 11 mod 41
[799] ['11', '16', '16'] -> (16 + 16) * 11 mod 41
[800] ['11', '16', '18'] -> 18 - (16 / 11) mod 41
[801] ['11', '16', '28'] -> (11 - 16) * 28 mod 41
[802] ['1', '22', '31'] -> 1 / (22 + 31) mod 41
[803] ['11', '16', '31'] -> (11 / 16) + 31 mod 41
[804] ['11', '16', '35'] -> 16 - (35 / 11) mod 41
[805] ['11', '16', '36'] -> 36 - (11 * 16) mod 41
[806] ['11', '17', '20'] -> 20 / (11 - 17) mod 41
[807] ['11', '17', '28'] -> (11 + 28) / 17 mod 41
[808] ['11', '17', '35'] -> (35 - 17) / 11 mod 41
[809] ['11', '18', '22'] -> 18 / (22 - 11) mod 41
[810] ['11', '18', '25'] -> (25 / 11) + 18 mod 41
[811] ['11', '18', '26'] -> (26 - 11) * 18 mod 41
[812] ['11', '18', '30'] -> (11 - 30) / 18 mod 41
[813] ['1', '22', '33'] -> (1 / 33) - 22 mod 41
[814] ['11', '18', '32'] -> 11 / (18 + 32) mod 41
[815] ['11', '18', '40'] -> 40 / (11 + 18) mod 41
[816] ['11', '19', '20'] -> (11 * 19) + 20 mod 41
[817] ['11', '19', '21'] -> (11 * 19) - 21 mod 41
[818] ['11', '19', '23'] -> 23 / (11 + 19) mod 41
[819] ['11', '19', '30'] -> (11 * 30) - 19 mod 41
[820] ['11', '19', '33'] -> (19 / 33) + 11 mod 41
[821] ['11', '19', '38'] -> (11 - 19) * 38 mod 41
[822] ['11', '20', '22'] -> 20 - (11 * 22) mod 41
[823] ['11', '20', '27'] -> 11 - (27 / 20) mod 41
[824] ['1', '23', '23'] -> (1 - 23) / 23 mod 41
[825] ['11', '20', '28'] -> 20 - (11 / 28) mod 41
[826] ['11', '20', '31'] -> (11 / 31) - 20 mod 41
[827] ['11', '20', '36'] -> (11 / 20) - 36 mod 41
[828] ['11', '20', '37'] -> 37 - (20 / 11) mod 41
[829] ['11', '20', '40'] -> (40 - 11) / 20 mod 41
[830] ['11', '21', '26'] -> (21 * 26) + 11 mod 41
[831] ['11', '21', '31'] -> (11 / 31) + 21 mod 41
[832] ['11', '21', '35'] -> 35 / (21 - 11) mod 41
[833] ['11', '21', '40'] -> (11 - 40) / 21 mod 41
[834] ['11', '22', '22'] -> (22 / 11) + 22 mod 41
[835] ['1', '23', '27'] -> (27 - 1) * 23 mod 41
[836] ['11', '22', '23'] -> 23 / (11 - 22) mod 41
[837] ['11', '22', '25'] -> (11 + 25) / 22 mod 41
[838] ['11', '22', '29'] -> 22 / (29 - 11) mod 41
[839] ['11', '22', '30'] -> (11 * 30) + 22 mod 41
[840] ['11', '22', '33'] -> 11 - (22 / 33) mod 41
[841] ['11', '23', '24'] -> (11 * 23) - 24 mod 41
[842] ['11', '23', '25'] -> (25 / 11) - 23 mod 41
[843] ['11', '23', '33'] -> (11 - 33) / 23 mod 41
[844] ['11', '23', '34'] -> (23 / 11) - 34 mod 41
[845] ['11', '23', '38'] -> (23 * 38) + 11 mod 41
[846] ['1', '23', '29'] -> 23 / (1 + 29) mod 41
[847] ['11', '24', '32'] -> (11 + 32) / 24 mod 41
[848] ['11', '25', '25'] -> 11 / (25 + 25) mod 41
[849] ['11', '25', '27'] -> (11 / 27) - 25 mod 41
[850] ['11', '25', '28'] -> (11 + 25) * 28 mod 41
[851] ['11', '25', '36'] -> (11 * 25) + 36 mod 41
[852] ['11', '26', '26'] -> 26 - (11 / 26) mod 41
[853] ['11', '26', '30'] -> 26 - (11 * 30) mod 41
[854] ['11', '26', '31'] -> 11 - (31 / 26) mod 41
[855] ['11', '26', '33'] -> (26 + 33) / 11 mod 41
[856] ['11', '26', '36'] -> 26 / (36 - 11) mod 41
[857] ['1', '23', '31'] -> 23 / (31 - 1) mod 41
[858] ['11', '26', '38'] -> (26 / 11) - 38 mod 41
[859] ['11', '27', '29'] -> (27 / 11) + 29 mod 41
[860] ['11', '27', '31'] -> 27 - (11 / 31) mod 41
[861] ['11', '27', '34'] -> 34 - (11 * 27) mod 41
[862] ['11', '27', '37'] -> (11 * 37) + 27 mod 41
[863] ['11', '27', '39'] -> 11 - (27 * 39) mod 41
[864] ['11', '28', '28'] -> (11 / 28) + 28 mod 41
[865] ['11', '28', '29'] -> (11 + 28) * 29 mod 41
[866] ['11', '28', '31'] -> (28 + 31) / 11 mod 41
[867] ['11', '28', '32'] -> (28 * 32) - 11 mod 41
[868] ['1', '23', '35'] -> 1 / (35 - 23) mod 41
[869] ['11', '29', '29'] -> (11 + 29) / 29 mod 41
[870] ['11', '29', '32'] -> 29 / (11 - 32) mod 41
[871] ['11', '29', '34'] -> 29 - (11 * 34) mod 41
[872] ['11', '30', '33'] -> (11 * 33) + 30 mod 41
